年,月,乗車駅,降車駅,合計,定期券外,普通券計,普通券大,乗継計,乗継大,乗継小,地下売,バス売,一日券,プリペ,ICSF,その他,定期計,通勤,通学,学都,公用,敬老,ふれあい,その他.1
2020,9,国際センター,薬師堂,1733,638,142,138,,,,,,5,,491,,1095,203,541,292,,39,20,
2020,9,国際センター,卸町,912,398,70,69,,,,,,11,,317,,514,178,,299,1,19,17,
2020,9,国際センター,六丁の目,836,318,34,33,,,,,,6,,278,,518,185,,307,,23,3,
2020,9,国際センター,荒井,701,280,38,33,,,,,,16,,226,,421,154,,243,,6,18,
2020,9,大町西公園,泉中央,1098,565,47,36,,,,,,17,,501,,533,394,,58,,59,22,
2020,9,大町西公園,八乙女,285,119,20,20,,,,,,2,,97,,166,111,,19,,19,17,
2020,9,大町西公園,黒松,97,40,5,5,,,,,,2,,33,,57,42,,,,13,2,
2020,9,大町西公園,旭ヶ丘,193,91,11,10,,,,,,9,,71,,102,80,,4,,17,1,
2020,9,大町西公園,台原,183,102,14,14,,,,,,1,,87,,81,45,20,,,15,1,
2020,9,大町西公園,北仙台,287,148,16,14,,,,,,2,,130,,139,68,22,4,,17,28,
2020,9,大町西公園,北四番丁,308,187,22,22,,,,,,3,,162,,121,65,,4,,44,8,
2020,9,大町西公園,勾当台公園,424,243,26,24,,,,,,5,,212,,181,68,,10,,78,25,
2020,9,大町西公園,広瀬通,85,69,2,2,,,,,,,,67,,16,6,1,2,,6,1,
2020,9,大町西公園,仙台,12901,8736,1223,1145,,,,,,69,,7444,,4165,2801,212,398,1,585,168,
2020,9,大町西公園,五橋,287,242,29,29,,,,,,1,,212,,45,22,,,,20,3,
2020,9,大町西公園,愛宕橋,156,112,26,26,,,,,,1,,85,,44,37,1,3,,2,1,
2020,9,大町西公園,河原町,282,156,21,20,,,,,,2,,133,,126,105,,4,,12,5,
2020,9,大町西公園,長町一丁目,310,175,33,33,,,,,,2,,140,,135,114,,2,,18,1,
2020,9,大町西公園,長町,716,387,41,40,,,,,,9,,337,,329,189,1,5,2,68,64,
2020,9,大町西公園,長町南,807,386,46,43,,,,,,7,,333,,421,314,,16,,48,43,
2020,9,大町西公園,富沢,571,182,13,12,,,,,,6,,163,,389,328,,27,,28,6,
2020,9,大町西公園,八木山動物公園,3951,2222,273,256,,,,,,24,,1925,,1729,1000,1,355,,251,122,
2020,9,大町西公園,青葉山,6805,3668,303,282,,,,,,13,,3352,,3137,991,196,1862,,64,24,
2020,9,大町西公園,川内,1794,1165,112,81,,,,,,12,,1041,,629,488,2,84,,49,6,
2020,9,大町西公園,国際センター,386,209,29,28,,,,,,15,,165,,177,67,40,36,,31,3,
2020,9,大町西公園,青葉通一番町,2229,1062,154,132,,,,,,21,,887,,1167,467,4,98,,537,61,
2020,9,大町西公園,宮城野通,2541,1712,191,186,,,,,,10,,1511,,829,550,93,63,,91,32,
2020,9,大町西公園,連坊,1370,679,95,88,,,,,,1,,583,,691,416,42,121,,105,7,
2020,9,大町西公園,薬師堂,1594,797,136,135,,,,,,5,,656,,797,537,46,110,,84,20,
2020,9,大町西公園,卸町,1429,605,120,116,,,,,,19,,466,,824,661,,83,,50,30,
2020,9,大町西公園,六丁の目,1405,628,107,103,,,,,,10,,511,,777,678,,48,,44,7,
2020,9,大町西公園,荒井,988,409,65,63,,,,,,5,,339,,579,449,,43,10,50,27,
2020,9,青葉通一番町,泉中央,1958,889,101,97,,,,,,53,,735,,1069,663,2,55,,239,110,
2020,9,青葉通一番町,八乙女,756,347,46,39,,,,,,16,,285,,409,313,20,7,,51,18,
2020,9,青葉通一番町,黒松,164,60,6,6,,,,,,5,,49,,104,51,,10,,36,7,
2020,9,青葉通一番町,旭ヶ丘,761,242,20,17,,,,,,2,,220,,519,311,1,4,,185,18,
2020,9,青葉通一番町,台原,484,220,20,16,,,,,,2,,198,,264,164,,3,,82,15,
2020,9,青葉通一番町,北仙台,318,147,15,15,,,,,,5,,127,,171,87,8,3,,53,20,
